id,doc,chain,sourceLink,token,gapWords,roleType,charCount,tokenCount,gapUnits,kind,endNote,lit,POS_dft,wordWylie,word,tokenOrderFirst,tokenOrderLast,docTokenSeqFirst,docTokenSeqLast,chainCreateSeq,name,trailLayer,chainSize,entityType,layer,unitSeqFirst,unitSeqLast,treeEntry,combinedChunk,TextNoTsheg,TextNoCase,case,yang,ni,possessor,person,id_lower,doc_lower,unitStart,unitEnd,pID,inClique,srtLineStart,srtLineBo,iuEnd,iuStart,srtLineEn,iu,srtLineID,iuText,speaker,srtLineEnd,word_lower,wordWylie_lower,docTokenSeqFirst_lower,docTokenSeqLast_lower,reflexive,pronType,definite,identifiable,semrole,lexicality,referential,unitLastWord,treeParent,verbID,verbWord,lemma,suffix,force,evidMod,TA,subord,verbTokenSeqFirst,noPrevMentions,noPrevZero,noNextMentions,noNextZero,allPrevMentions,allPrevZero,allNextMentions,allNextZero,noPrevMentionsFar,noPrevZeroFar,noNextMentionsFar,noNextZeroFar,bridge,haveBridges,local,argOrder,noArgs,argBack,justFirst,justLast,interrog,argType,topic,animate,self,addressee,length,pronom,containsVerb,argTypeNew
141EC8BC4B895,three-friction-2883,1DC51B6CA2FE9,4B73AEFE5C6A,16482175D21CF,18,COPS,8,1,3,,,,,khyed rang ,ཁྱེད་རང་,1,1,196,196,4,a ma lags,NA,29,person,refexpr,39,39,188E73F650231,,ཁྱེད་རང,ཁྱེད་རང,NA,,,FALSE,2,36E37ADD7589A,three-friction-2883,53.40175936055996,54.821055726993265,NA,NA,51.723,མ་གཞི་ནས་ཁྱེད་རང་ཨམ་-ནང་གི་ཨ་མ་ཡིན་པའི་ཁུལ་རེད་པ། ,54.821055726993265,53.40175936055996,"Actually, you're supposed to be the mother, aren't you?",39,13,ཁྱེད་རང་ཨམ་ནང་གི་ཨ་མ་ཡིན་པའི་,པ་ལགས་,54.354,ཁྱེད་རང་ ཨམ་- ནང་ གི་ ཨ་མ་ ཡིན་པ འི་,khyed rang  am [-] nang  gi  a ma  yin pa 'i ,196,202,N,pers,d,2,theme,p,R,ཁྱེད་རང་ ཨམ་- ནང་ གི་ ཨ་མ་ ཡིན་པ འི་,1D76A06C07E96,OK6zlhNrj1TfY,ཡིན་པ འི་ ཁུལ་ རེད་པ,ཡིན་པ,འི་ ཁུལ་ རེད་ པ,Rhet?,Ind,Neutral,Nom?,201,0.6931471805599453,1.9459101490553132,1.791759469228055,1.9459101490553132,3,7,13,7,1.0986122886681098,1,2.1972245773362196,1,0,0,1,1,3,3,0,0.6931471805599453,0,COPS,1,1,0,1,1.0986122886681098,1,FALSE,Base
122B0C167F709,three-friction-2883,1DC51B6CA2FE9,1D9CE3E4426DA,295C4EC44A1CF,1,PRED,4,1,0,,,,,am [-],ཨམ་-,2,2,197,197,4,a ma lags,NA,29,person,refexpr,39,39,1974F1FBE3B85,,ཨམ་-,ཨམ་-,NA,,,FALSE,3,36E37ADD7589A,three-friction-2883,53.40175936055996,54.821055726993265,NA,NA,51.723,མ་གཞི་ནས་ཁྱེད་རང་ཨམ་-ནང་གི་ཨ་མ་ཡིན་པའི་ཁུལ་རེད་པ། ,54.821055726993265,53.40175936055996,"Actually, you're supposed to be the mother, aren't you?",39,13,ཁྱེད་རང་ཨམ་ནང་གི་ཨ་མ་ཡིན་པའི་,པ་ལགས་,54.354,ཁྱེད་རང་ ཨམ་- ནང་ གི་ ཨ་མ་ ཡིན་པ འི་,khyed rang  am [-] nang  gi  a ma  yin pa 'i ,196,202,N,nonPron,na,2,none,l,NR,ཁྱེད་རང་ ཨམ་- ནང་ གི་ ཨ་མ་ ཡིན་པ འི་,1D76A06C07E96,OK6zlhNrj1TfY,ཡིན་པ འི་ ཁུལ་ རེད་པ,ཡིན་པ,འི་ ཁུལ་ རེད་ པ,Rhet?,Ind,Neutral,Nom?,201,0.6931471805599453,1.9459101490553132,1.791759469228055,1.9459101490553132,3,7,13,7,1.0986122886681098,1,2.1972245773362196,1,0,0,0,2,3,2,0,0.6931471805599453,0,PRED,0,1,0,0,0.6931471805599453,0,FALSE,PRED
113A0EF210FFB,three-friction-2883,1DC51B6CA2FE9,1FB29BFA5CCD7,22175A83F4D1D,1,PRED,12,3,0,,,,,nang  gi  a ma ,ནང་ གི་ ཨ་མ་,3,5,198,200,4,a ma lags,NA,29,person,refexpr,39,39,1BF41C611F876,,ནང་ གི་ ཨ་མ,ནང་གི་ཨ་མ,NA,,,FALSE,3,36E37ADD7589A,three-friction-2883,53.40175936055996,54.821055726993265,NA,NA,51.723,མ་གཞི་ནས་ཁྱེད་རང་ཨམ་-ནང་གི་ཨ་མ་ཡིན་པའི་ཁུལ་རེད་པ། ,54.821055726993265,53.40175936055996,"Actually, you're supposed to be the mother, aren't you?",39,13,ཁྱེད་རང་ཨམ་ནང་གི་ཨ་མ་ཡིན་པའི་,པ་ལགས་,54.354,ཁྱེད་རང་ ཨམ་- ནང་ གི་ ཨ་མ་ ཡིན་པ འི་,khyed rang  am [-] nang  gi  a ma  yin pa 'i ,196,202,N,nonPron,na,2,none,l,NR,ཁྱེད་རང་ ཨམ་- ནང་ གི་ ཨ་མ་ ཡིན་པ འི་,1D76A06C07E96,OK6zlhNrj1TfY,ཡིན་པ འི་ ཁུལ་ རེད་པ,ཡིན་པ,འི་ ཁུལ་ རེད་ པ,Rhet?,Ind,Neutral,Nom?,201,0.6931471805599453,1.9459101490553132,1.791759469228055,1.9459101490553132,3,7,13,7,1.0986122886681098,1,2.1972245773362196,1,0,0,0,3,3,1,0,0.6931471805599453,0,PRED,0,1,0,0,1.6094379124341003,0,FALSE,PRED
21773689653A2,three-friction-2883,137A022ECE3F7,CC5793D7ACB0,6DE3B25EF6C5,N/A,COPS,46,9,N/A,,,,,a ma sa  tog tsam  cig  gi  thugs 'khur  gnang  ya  de ,ཨ་མ ས་ ཏོག་ཙམ་ ཅིག་ གི་ ཐུགས་འཁུར་ གནང་ ཡ་ དེ་,1,9,213,221,26,thugs 'khur gnang ya,NA,7,event,refexpr,43,43,315B9DBB5E9C8,,ཨ་མ ས་ ཏོག་ཙམ་ ཅིག་ གི་ ཐུགས་འཁུར་ གནང་ ཡ་ དེ,ཨ་མས་ཏོག་ཙམ་ཅིག་གི་ཐུགས་འཁུར་གནང་ཡ་དེ,NA,,,FALSE,3,B990B7C0AAC0,three-friction-2883,56.48880316911476,58.10430390217983,NA,NA,54.559,ཨ་ནི་་་ཕྲུ་ག༿པུ་གུ་ུ༾འི་ཐད་ལ་ཡང་ཨ་མས་ཏོག་ཙམ་ཅིག་གི་ཐུགས་འཁུར་གནང་ཡ་༿ཡས་༾དེ་ཨ་མའི་འོས་འགན་རེད། མ་རེད་པས། ,58.10430390217983,56.48880316911476,"It's the mother's responsibility to take care of the kids, isn't it?",43,14,ཨ་མས་ཏོག་ཙམ་ཅིག་གི་ཐུགས་འཁུར་གནང་ཡ་༿ཡས་༾དེ་ཨ་མ,པ་ལགས་,57.969,ཨ་མ ས་ ཏོག་ཙམ་ ཅིག་ གི་ ཐུགས་འཁུར་ གནང་ ཡ་ དེ་,a ma sa  tog tsam  cig  gi  thugs 'khur  gnang  ya  de ,213,221,N,nonPron,na,2,theme,l,R,ཨ་མ ས་ ཏོག་ཙམ་ ཅིག་ གི་ ཐུགས་འཁུར་ གནང་ ཡ་ དེ་,1CC4601045AAD,2465AE32A5B4C,རེད,རེད,,Ind,Ind,Neutral,NA,225,0,0,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,COPS,1,0,0,0,2.5649493574615367,0,TRUE,Base
25E4CA840E97D,three-friction-2883,3533C81A0AA0D,,13A637A6F378,N/A,PRED,16,3,N/A,,,,,a ma 'i  'os 'gan ,ཨ་མ འི་ འོས་འགན་,1,3,222,224,28,'so 'gan,NA,6,abstract,refexpr,44,44,18C725E0BC9CF,,ཨ་མ འི་ འོས་འགན,ཨ་མའི་འོས་འགན,NA,,,FALSE,3,5D4DBCC32FF5,three-friction-2883,58.10430390217983,58.995653931680415,NA,NA,54.559,ཨ་ནི་་་ཕྲུ་ག༿པུ་གུ་ུ༾འི་ཐད་ལ་ཡང་ཨ་མས་ཏོག་ཙམ་ཅིག་གི་ཐུགས་འཁུར་གནང་ཡ་༿ཡས་༾དེ་ཨ་མའི་འོས་འགན་རེད། མ་རེད་པས། ,58.995653931680415,58.10430390217983,"It's the mother's responsibility to take care of the kids, isn't it?",44,14,ཨ་མའི་འོས་འགན་རེད། ,པ་ལགས་,57.969,ཨ་མ འི་ འོས་འགན་ རེད །,a ma 'i  'os 'gan  red /,222,226,N,nonPron,na,2,none,l,R,ཨ་མ འི་ འོས་འགན་ རེད །,1CC4601045AAD,2465AE32A5B4C,རེད,རེད,,Ind,Ind,Neutral,NA,225,0,0,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,PRED,0,0,0,0,1.791759469228055,0,FALSE,PRED
261B1348D6DD1,three-friction-2883,137A022ECE3F7,15DEE5F570F57,64DBEBFB3CFD,4,COPS,26,5,1,,,,,a ma sa  thugs 'khur  byed  ya ,ཨ་མ ས་ ཐུགས་འཁུར་ བྱེད་ ཡ་,1,5,243,247,26,thugs 'khur gnang ya,NA,7,event,refexpr,47,47,38C36E3880A87,,ཨ་མ ས་ ཐུགས་འཁུར་ བྱེད་ ཡ,ཨ་མས་ཐུགས་འཁུར་བྱེད་ཡ,NA,,,FALSE,3,15555A3B4D1F8,three-friction-2883,60.2982350744707,61.07727376630968,NA,NA,58.0,རེད་རེད་རེད། ཨ་མས་ཐུགས་འཁུར་བྱེད་ཡ་༿ཡས་༾ཨ་མའི་འོས་འགན་སོང་ཙང་ངས་བྱེད་ཀྱི་ཡོད་རེད། ,61.07727376630968,60.2982350744707,"Yes, yes, yes. Because it's the mother's responsibility - that's why I do it.",47,15,ཨ་མས་ཐུགས་འཁུར་བྱེད་ཡ་༿ཡས་༾,ཨ་མ་ལགས་,61.448,ཨ་མ ས་ ཐུགས་འཁུར་ བྱེད་ ཡ་ ,a ma sa  thugs 'khur  byed  ya  ,243,248,N,nonPron,na,2,theme,l,R,ཨ་མ ས་ ཐུགས་འཁུར་ བྱེད་ ཡ་ ,8A013CDA2055,189D83CC6DBAA,སོང་ ཙང་,སོང,ཙང,Ind,Sens,Past,Cause,252,0.6931471805599453,1.6094379124341003,0,1.6094379124341003,1,4,0,4,0,0,0,0,0,0,0,1,2,2,0.6931471805599453,0,0,COPS,1,0,0,0,2.0794415416798357,0,TRUE,Base
23A6726EBD58C,three-friction-2883,3533C81A0AA0D,1D0FA92F295BC,FBD2C12CCC6F,9,PRED,16,3,2,,,,,a ma 'i  'os 'gan ,ཨ་མ འི་ འོས་འགན་,1,3,249,251,28,'so 'gan,NA,6,abstract,refexpr,48,48,225E9D786AA1F,,ཨ་མ འི་ འོས་འགན,ཨ་མའི་འོས་འགན,NA,,,FALSE,3,C10F8F8BEA83,three-friction-2883,61.07727376630968,61.912890687164904,NA,NA,58.0,རེད་རེད་རེད། ཨ་མས་ཐུགས་འཁུར་བྱེད་ཡ་༿ཡས་༾ཨ་མའི་འོས་འགན་སོང་ཙང་ངས་བྱེད་ཀྱི་ཡོད་རེད། ,61.912890687164904,61.07727376630968,"Yes, yes, yes. Because it's the mother's responsibility - that's why I do it.",48,15,ཨ་མའི་འོས་འགན་སོང་ཙང་,ཨ་མ་ལགས་,61.448,ཨ་མ འི་ འོས་འགན་ སོང་ ཙང་,a ma 'i  'os 'gan  song  tsang ,249,253,N,nonPron,na,2,none,l,NR,ཨ་མ འི་ འོས་འགན་ སོང་ ཙང་,8A013CDA2055,189D83CC6DBAA,སོང་ ཙང་,སོང,ཙང,Ind,Sens,Past,Cause,252,0.6931471805599453,1.6094379124341003,0,1.6094379124341003,1,4,0,4,0,0,0,0,0,0,0,2,2,1,0,0.6931471805599453,0,PRED,0,0,0,0,1.791759469228055,0,FALSE,PRED
34DCF0A391A26,three-friction-2883,751D122DA338,145C5D4EEB3C9,1893F39603EAF,218,COPLOC,11,2,41,,,,,las khungs  la ,ལས་ཁུངས་ ལ་,1,2,287,288,5,las khungs,NA,4,location,refexpr,54,54,2FABBB0C561A4,,ལས་ཁུངས་ ལ,ལས་ཁུངས,ལ,,,FALSE,3,10301039A111C,three-friction-2883,66.9587320138255,68.33341085595265,NA,NA,65.905,ལས་ཁུངས་ལ་ལས་ཀ་མེད་པ་ཡིན་ན་བྲེལ་བ་མེད་པ་ཡིན་ན་ངས་སྣང་དག་མེད་པ་རོགས་པ་sh-ཞུ་གི་རེད། ,68.33341085595265,66.9587320138255,"If I didn't have any work at the office, if I wasn't busy, it wouldn't be a problem for me to help you.",54,18,ལས་ཁུངས་ལ་ལས་ཀ་མེད་པ་ཡིན་ན་,པ་ལགས་,69.494,ལས་ཁུངས་ ལ་ ལས་ཀ་ མེད་པ་ ཡིན་ ན་,las khungs  la  las ka  med pa  yin  na ,287,292,N,nonPron,na,2,location/goal,l,R,ལས་ཁུངས་ ལ་ ལས་ཀ་ མེད་པ་ ཡིན་ ན་,29081C7C0330,1B9A88BD4E4A4,མེད་པ་ ཡིན་ ན་,མེད,པ་ ཡིན་ ན,Ind,Ego?,Past,Cond,290,0,0,0,0,3,0,0,0,1.3862943611198906,0,0,0,0,0,0,1,2,2,0,0,0,COPLOC,0,0,0,0,1.3862943611198906,0,FALSE,Base
12163A817BA0B,three-friction-2883,3879B27146EB9,,20C2FC23C8873,N/A,EXIST,5,1,N/A,,,,,las ka ,ལས་ཀ་,3,3,289,289,32,las ka (general),,1,abstract,refexpr,54,54,BC77D6711F52,,ལས་ཀ,ལས་ཀ,NA,,,FALSE,3,10301039A111C,three-friction-2883,66.9587320138255,68.33341085595265,NA,NA,65.905,ལས་ཁུངས་ལ་ལས་ཀ་མེད་པ་ཡིན་ན་བྲེལ་བ་མེད་པ་ཡིན་ན་ངས་སྣང་དག་མེད་པ་རོགས་པ་sh-ཞུ་གི་རེད། ,68.33341085595265,66.9587320138255,"If I didn't have any work at the office, if I wasn't busy, it wouldn't be a problem for me to help you.",54,18,ལས་ཁུངས་ལ་ལས་ཀ་མེད་པ་ཡིན་ན་,པ་ལགས་,69.494,ལས་ཁུངས་ ལ་ ལས་ཀ་ མེད་པ་ ཡིན་ ན་,las khungs  la  las ka  med pa  yin  na ,287,292,N,nonPron,na,1,none,l,R,ལས་ཁུངས་ ལ་ ལས་ཀ་ མེད་པ་ ཡིན་ ན་,29081C7C0330,1B9A88BD4E4A4,མེད་པ་ ཡིན་ ན་,མེད,པ་ ཡིན་ ན,Ind,Ego?,Past,Cond,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,EXIST,0,0,0,0,1.0986122886681098,0,FALSE,EXIST
E4DAEE69E275,three-friction-2883,1987B3C65145,,16315C199495E,N/A,COPS,4,1,N/A,,,,,'di ,འདི་,1,1,331,331,37,brdo tho,NA,2,thing,refexpr,61,61,31C77B2E7D5C1,,འདི,འདི,NA,,,FALSE,3,24437944F13B5,three-friction-2883,75.15447305600539,76.79959386893916,NA,NA,73.439,འདི་ཕྲུ་གུ་༼པུ་གུ༽འི་ཁྱིམ་བདག་ཚོགས་འདུའི་བརྡ་ཐོ་རེད། ,76.79959386893916,75.15447305600539,This is a flier for the parent teacher meeting.,61,21,འདི་པུ་གུ༼ཕྲུ་གུ་༽འི་ཁྱིམ་བདག་ཚོགས་འདུའི་བརྡ་ཐོ་རེད། ,ཨ་མ་ལགས་,75.617,འདི་ ཕྲུ་གུ་ འི་ ཁྱིམ་བདག་ ཚོགས་འདུ འི་ བརྡ་ཐོ་ རེད །,'di  phru gu  'i  khyim bdag  tshogs 'du 'i  brda tho  red /,331,339,N,dem,d,2,theme,p,R,འདི་ ཕྲུ་གུ་ འི་ ཁྱིམ་བདག་ ཚོགས་འདུ འི་ བརྡ་ཐོ་ རེད །,2ECA091031678,125EEA4A9AA5D,རེད,རེད,,Ind,Ind,Neutral,NA,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,COPS,1,0,0,0,0.6931471805599453,1,FALSE,Base
199DBB21EB17E,three-friction-2883,1987B3C65145,1AE8E526E1702,2EFB8110D426E,1,PRED,42,6,0,,,,,phru gu  'i  khyim bdag  tshogs 'du 'i  brda tho ,ཕྲུ་གུ་ འི་ ཁྱིམ་བདག་ ཚོགས་འདུ འི་ བརྡ་ཐོ་,2,7,332,337,37,brdo tho,NA,2,thing,refexpr,61,61,CC83F0581E4B,,ཕྲུ་གུ་ འི་ ཁྱིམ་བདག་ ཚོགས་འདུ འི་ བརྡ་ཐོ,ཕྲུ་གུ་འི་ཁྱིམ་བདག་ཚོགས་འདུའི་བརྡ་ཐོ,NA,,,FALSE,3,24437944F13B5,three-friction-2883,75.15447305600539,76.79959386893916,NA,NA,73.439,འདི་ཕྲུ་གུ་༼པུ་གུ༽འི་ཁྱིམ་བདག་ཚོགས་འདུའི་བརྡ་ཐོ་རེད། ,76.79959386893916,75.15447305600539,This is a flier for the parent teacher meeting.,61,21,འདི་པུ་གུ༼ཕྲུ་གུ་༽འི་ཁྱིམ་བདག་ཚོགས་འདུའི་བརྡ་ཐོ་རེད། ,ཨ་མ་ལགས་,75.617,འདི་ ཕྲུ་གུ་ འི་ ཁྱིམ་བདག་ ཚོགས་འདུ འི་ བརྡ་ཐོ་ རེད །,'di  phru gu  'i  khyim bdag  tshogs 'du 'i  brda tho  red /,331,339,N,nonPron,na,2,none,l,R,འདི་ ཕྲུ་གུ་ འི་ ཁྱིམ་བདག་ ཚོགས་འདུ འི་ བརྡ་ཐོ་ རེད །,2ECA091031678,125EEA4A9AA5D,རེད,རེད,,Ind,Ind,Neutral,NA,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,PRED,0,0,0,0,2.3978952727983707,0,FALSE,PRED
7C315A223EF2,three-friction-2883,2EC8456CE885B,,37F05C2DA4497,N/A,P,4,1,N/A,,,,,'di ,འདི་,2,2,350,350,42,khyim bdag tshogs 'du dang glog rin,NA,1,abstract,refexpr,65,65,297DAA6CA1CEF,,འདི,འདི,NA,,,FALSE,3,93CBCE6DEA1D,three-friction-2883,79.48295568387364,80.59711157834731,NA,NA,75.666,འདིར་༿འི་༾འདི་གློག་རིན་བསྐྱལ་དགོས་ཀྱིས་ད་འདི་ཁྱེད་རང་གིས་གནང་ཨ་དེ་རིང་། ,80.59711157834731,79.48295568387364,"Here, this is the electricity bill. We have to go pay it. Today you do this.",65,22,ད་འདི་ཁྱེད་རང་གིས་གནང་ཨ་,ཨ་མ་ལགས་,79.914,ད་ འདི་ ཁྱེད་རང་ གིས་ གནང་ ཨ་,da  'di  khyed rang  gis  gnang  a ,349,354,N,dem,d,2,theme,p,R,ད་ འདི་ ཁྱེད་རང་ གིས་ གནང་ ཨ་,22AF41FFB4A24,2F0F05BC5CE1A,གནང་ ཨ་,གནང,ཨ,Ind,None,Neutral,NA,353,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,0,0,0,P,1,0,0,0,0.6931471805599453,1,FALSE,P
27E7B887A58FA,three-friction-2883,3560A34174F82,125B7813F904B,CBA37E02E16B,27,A,13,2,5,,,,,khyed rang  gis ,ཁྱེད་རང་ གིས་,3,4,351,352,1,pa lags,NA,23,person,refexpr,65,65,31BD37BBC1F53,,ཁྱེད་རང་ གིས,ཁྱེད་རང,གིས,,,FALSE,2,93CBCE6DEA1D,three-friction-2883,79.48295568387364,80.59711157834731,NA,NA,75.666,འདིར་༿འི་༾འདི་གློག་རིན་བསྐྱལ་དགོས་ཀྱིས་ད་འདི་ཁྱེད་རང་གིས་གནང་ཨ་དེ་རིང་། ,80.59711157834731,79.48295568387364,"Here, this is the electricity bill. We have to go pay it. Today you do this.",65,22,ད་འདི་ཁྱེད་རང་གིས་གནང་ཨ་,ཨ་མ་ལགས་,79.914,ད་ འདི་ ཁྱེད་རང་ གིས་ གནང་ ཨ་,da  'di  khyed rang  gis  gnang  a ,349,354,N,pers,d,2,agent,p,R,ད་ འདི་ ཁྱེད་རང་ གིས་ གནང་ ཨ་,22AF41FFB4A24,2F0F05BC5CE1A,གནང་ ཨ་,གནང,ཨ,Ind,None,Neutral,NA,353,0.6931471805599453,0.6931471805599453,0,0.6931471805599453,8,4,8,4,2.0794415416798357,3,2.1972245773362196,3,0,0,1,2,2,1,0,0,0,A,0,1,0,1,1.3862943611198906,1,FALSE,Base
28768A871F22D,three-friction-2883,C564F72B33EB,21C6F134A0CFB,17CA0F5998B4,46,OBL,43,7,10,,,,,phru gu \u0f74 'i  khyim bdag  gi  tshogs 'du  'di ra ,ཕྲུ་གུ་ུ འི་ ཁྱིམ་བདག་ གི་ ཚོགས་འདུ་ འདི ར་,1,7,379,385,39,khyim bdag tshogs 'du,NA,4,event,refexpr,71,71,46CA59F4B17A,,ཕྲུ་གུ་ུ འི་ ཁྱིམ་བདག་ གི་ ཚོགས་འདུ་ འདི ར,ཕྲུ་གུ་ུའི་ཁྱིམ་བདག་གི་ཚོགས་འདུ་འདི,ར,,,FALSE,3,37EAE70796555,three-friction-2883,85.136209328674,86.65076499772414,NA,NA,83.223,འདི་ཕྲུ་གུ་ུ༿པུ་ག༾འི་ཁྱིམ་བདག་གི་ཚོགས་འདུ་འདིར་༿འི་༾ཡ་བདེ་སྐྱིད་ཕྱིན་ན་འགྲིག་གི་མ་རེད་པས། ,86.65076499772414,85.136209328674,Isn't it ok if Dekyi goes to the parent teacher meeting?,71,26,པུ་གུ༿ཕྲུ་གུ་༾འི་ཁྱིམ་བདག་གི་ཚོགས་འདུ་འདིར་༿འི་༾ཡ་,པ་ལགས་,87.278,ཕྲུ་གུ་ུ འི་ ཁྱིམ་བདག་ གི་ ཚོགས་འདུ་ འདི ར་ ཡ་,phru gu \u0f74 'i  khyim bdag  gi  tshogs 'du  'di ra  ya ,379,386,N,nonPron,d,2,NA,l,R,ཕྲུ་གུ་ུ འི་ ཁྱིམ་བདག་ གི་ ཚོགས་འདུ་ འདི ར་ ཡ་,2297CCFEF61D4,18DA4F8B42597,ཕྱིན་ ན་,ཕྱིན,ན,Ind,None,Neutral,Cond,388,0.6931471805599453,0,0,0,1,0,2,0,0,0,1.0986122886681098,0,1,1,1,1,2,2,0,0,0,E,1,0,0,0,2.4849066497880004,0,FALSE,E
11A5B12509B77,three-friction-2883,35F1D065F84E6,,1AA490A02F17B,N/A,S,10,1,N/A,,,,,bde skyid ,བདེ་སྐྱིད་,1,1,387,387,47,Dekyi,NA,6,person,refexpr,72,72,351866AA7FF97,,བདེ་སྐྱིད,བདེ་སྐྱིད,NA,,,FALSE,3,1813D4BEA702F,three-friction-2883,87.23609587857561,88.22839097209122,NA,NA,83.223,འདི་ཕྲུ་གུ་ུ༿པུ་ག༾འི་ཁྱིམ་བདག་གི་ཚོགས་འདུ་འདིར་༿འི་༾ཡ་བདེ་སྐྱིད་ཕྱིན་ན་འགྲིག་གི་མ་རེད་པས། ,88.22839097209122,87.23609587857561,Isn't it ok if Dekyi goes to the parent teacher meeting?,72,26,བདེ་སྐྱིད་ཕྱིན་ན་འགྲིག་གི་མ་རེད་པས། ,པ་ལགས་,87.278,བདེ་སྐྱིད་ ཕྱིན་ ན་ འགྲིག་ གི་ མ་ རེད་པ ས །,bde skyid  phyin  na  'grig  gi  ma  red pa sa /,387,395,N,nonPron,d,2,agent,l,R,བདེ་སྐྱིད་ ཕྱིན་ ན་ འགྲིག་ གི་ མ་ རེད་པ ས །,2297CCFEF61D4,18DA4F8B42597,ཕྱིན་ ན་,ཕྱིན,ན,Ind,None,Neutral,Cond,388,0,0,1.0986122886681098,0,0,0,5,0,0,0,1.3862943611198906,0,0,0,0,2,2,1,0,0,0,S,0,1,0,0,1.0986122886681098,0,FALSE,Base
364557C9B7F30,three-friction-2883,364E26567F433,6747A7033068,2B71B20A51C4A,15,OBL,18,3,2,,,,,glog rin  rkub  la ,གློག་རིན་ རྐུབ་ ལ་,4,6,457,459,41,glog rin,NA,5,quantity,refexpr,88,88,2DE31CBA38728,,གློག་རིན་ རྐུབ་ ལ,གློག་རིན་རྐུབ,ལ,,,FALSE,3,E1E180D28A66,three-friction-2883,98.14448796380488,99.15419174317165,NA,NA,97.069,ཡང་མིན་ན་གློག་རིན་རྐུབ་༿རྗེས་༾ལ་ཁྱེད་རང་ཐད་་་་,99.15419174317165,98.14448796380488,"Either you go pay the electricity bill,",88,31,ཡང་མིན་ན་གློག་རིན་རྐུབ་༿རྗེས་༾ལ་ཁྱེད་རང་ཐད་་་་,པ་ལགས་,98.66,ཡང་ མིན་ ན་ གློག་རིན་ རྐུབ་ ལ་,yang  min  na  glog rin  rkub  la ,454,459,N,nonPron,na,2,NA,l,R,ཡང་ མིན་ ན་ གློག་རིན་ རྐུབ་ ལ་,3054E2BCA3565,101364B8E1494,ཐད་,ཐད,,Ind,None,Neutral,NA,461,0.6931471805599453,0,0.6931471805599453,0,3,0,1,0,1.0986122886681098,0,0,0,0,0,0,1,2,2,0,0,0,E,1,0,0,0,1.6094379124341003,0,FALSE,E
21474C8E3FC41,three-friction-2883,1DC51B6CA2FE9,22851F16B8315,36B267544CD21,19,S,8,1,3,,,,,khyed rang ,ཁྱེད་རང་,1,1,460,460,4,a ma lags,NA,29,person,refexpr,89,89,126D414431738,,ཁྱེད་རང,ཁྱེད་རང,NA,,,FALSE,2,334755F036D17,three-friction-2883,99.15419174317165,99.52519626992756,NA,NA,97.069,ཡང་མིན་ན་གློག་རིན་རྐུབ་༿རྗེས་༾ལ་ཁྱེད་རང་ཐད་་་་,99.52519626992756,99.15419174317165,"Either you go pay the electricity bill,",89,31,ཁྱེད་རང་ཐད་་་་,པ་ལགས་,98.66,ཁྱེད་རང་ ཐད་ ་་་,khyed rang  thad     ,460,462,N,pers,d,2,agent,p,R,ཁྱེད་རང་ ཐད་ ་་་,3054E2BCA3565,101364B8E1494,ཐད་,ཐད,,Ind,None,Neutral,NA,461,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,15,9,3,9,2.70805020110221,8,0.6931471805599453,8,0,0,1,2,2,1,0,0,0,S,0,1,0,1,1.0986122886681098,1,FALSE,Base
212CFAC7362DC,three-friction-2883,C564F72B33EB,1750C2F3EF8AB,CDD5582DC217,39,OBL,22,4,7,,,,,khyim bdag  rkub  la  yang ,ཁྱིམ་བདག་ རྐུབ་ ལ་ ཡང་,1,4,466,469,39,khyim bdag tshogs 'du,NA,4,event,refexpr,91,91,208F43F9A7B34,,ཁྱིམ་བདག་ རྐུབ་ ལ་ ཡང,ཁྱིམ་བདག་རྐུབ,ལ,ཡང,,FALSE,3,2C26B1A78FA95,three-friction-2883,100.92217094769545,101.7577878685507,NA,NA,98.66,ཡང་མིན་ན་ཁྱིམ་བདག་རྐུབ་༿རྗེས་༾ལ་ཡང་ཁྱེད་རང་ཐད་་,101.7577878685507,100.92217094769545,"Or you go to the meeting,",91,32,ཁྱིམ་བདག་རྐུབ་ལ་ཡ་,པ་ལགས་,101.273,ཁྱིམ་བདག་ རྐུབ་ ལ་ ཡང་,khyim bdag  rkub  la  yang ,466,469,N,nonPron,na,2,NA,l,R,ཁྱིམ་བདག་ རྐུབ་ ལ་ ཡང་,CA24B77C0025,2D2A00720DC77,ཐད་་,ཐད་,,Ind,None,Neutral,NA,471,0.6931471805599453,0,0,0,3,0,0,0,1.0986122886681098,0,0,0,0,0,0,1,2,2,0,0,0,E,1,0,0,0,1.791759469228055,0,FALSE,E
